,time,source_date,security_identifier,maturity,position,bbg,industry_group
256,2026-02-04 23:00:00.001,2026-02-04,7978F7,2048-10-02,26031.9,BBGF389106,Financial
257,2026-02-04 23:00:00.001,2026-02-04,5794P9,2034-07-03,32720.0,BBGF128295,Materials
258,2026-02-04 23:00:00.001,2026-02-04,8819G0,2040-03-01,32377.0,BBGF113807,Utilities
259,2026-02-04 23:00:00.001,2026-02-04,8870N0,2030-06-05,29746.0,BBGF535564,Health Car
260,2026-02-04 23:00:00.001,2026-02-04,2739F8,2067-03-04,21617.0,BBGF257504,Industrial
261,2026-02-04 23:00:00.001,2026-02-04,1597D1,2048-11-07,21927.0,BBGF338067,Industrial
262,2026-02-04 23:00:00.001,2026-02-04,9675E9,2041-02-02,40618.0,BBGF585008,Telecommunication Service
263,2026-02-04 23:00:00.001,2026-02-04,6702H6,2065-06-03,26988.0,BBGF792440,Financial
264,2026-02-04 23:00:00.001,2026-02-04,2745T7,2075-08-01,38419.0,BBGF494540,Consumer Staple
265,2026-02-04 23:00:00.001,2026-02-04,8357D7,2028-01-04,34373.0,BBGF977699,Utilities
266,2026-02-04 23:00:00.001,2026-02-04,7391X4,2050-04-03,40133.0,BBGF617923,Financial
267,2026-02-04 23:00:00.001,2026-02-04,9871M8,2038-10-03,45707.0,BBGF266981,Telecommunication Service
268,2026-02-04 23:00:00.001,2026-02-04,8673X7,2079-02-05,32981.0,BBGF844699,Energy
269,2026-02-04 23:00:00.001,2026-02-04,3082F1,2059-11-05,46634.0,BBGF119870,Financial
270,2026-02-04 23:00:00.001,2026-02-04,9632R6,2035-10-02,19769.0,BBGF303196,Health Car
271,2026-02-04 23:00:00.001,2026-02-04,4923F8,2027-05-05,36419.0,BBGF348683,Utilities
272,2026-02-04 23:00:00.001,2026-02-04,3812D1,2037-08-03,42441.9,BBGF334677,Telecommunication Service
273,2026-02-04 23:00:00.001,2026-02-04,5931Z8,2066-05-05,29850.0,BBGF126790,Energy
274,2026-02-04 23:00:00.001,2026-02-04,9065F2,2045-02-05,22209.1,BBGF743162,Consumer Discretionar
275,2026-02-04 23:00:00.001,2026-02-04,8045R1,2067-01-07,27031.0,BBGF911721,Telecommunication Service
276,2026-02-04 23:00:00.001,2026-02-04,5341K9,2028-01-04,38449.0,BBGF548345,Consumer Discretionar
277,2026-02-04 23:00:00.001,2026-02-04,FPBF6,2067-07-04,25292.0,BBGF849074,Utilities
278,2026-02-04 23:00:00.001,2026-02-04,GUSE7,2058-07-01,48087.9,BBGF587462,Industrial
279,2026-02-04 23:00:00.001,2026-02-04,7154C8,2038-10-03,21389.0,BBGF639773,Telecommunication Service
280,2026-02-04 23:00:00.001,2026-02-04,7314Z1,2045-02-05,28713.1,BBGF930914,Materials
281,2026-02-04 23:00:00.001,2026-02-04,1568P5,2066-05-05,21140.9,BBGF186188,Consumer Discretionar
282,2026-02-04 23:00:00.001,2026-02-04,4096V8,2061-09-03,30563.1,BBGF629036,Health Car
283,2026-02-04 23:00:00.001,2026-02-04,DWHN7,2039-03-07,39206.0,BBGF842129,Materials
284,2026-02-04 23:00:00.001,2026-02-04,DWSE7,2058-07-04,39198.0,BBGF764795,Information Technolog
285,2026-02-04 23:00:00.001,2026-02-04,DWLK7,2053-10-02,38397.9,BBGF890141,Information Technolog
286,2026-02-04 23:00:00.001,2026-02-04,DWDR6,2049-09-06,47304.0,BBGF748249,Energy
287,2026-02-04 23:00:00.001,2026-02-04,5678V3,2048-07-02,34231.0,BBGF130355,Industrial
288,2026-02-04 23:00:00.001,2026-02-04,2469B2,2061-02-01,46604.0,BBGF811131,Utilities
289,2026-02-04 23:00:00.001,2026-02-04,8983D4,2038-03-01,23701.0,BBGF551015,Telecommunication Service
290,2026-02-04 23:00:00.001,2026-02-04,2805Z5,2048-10-02,48032.9,BBGF506332,Consumer Staple
291,2026-02-04 23:00:00.001,2026-02-04,3926T2,2029-01-05,29080.0,BBGF256542,Health Car
292,2026-02-04 23:00:00.001,2026-02-04,1047P3,2040-02-02,27773.9,BBGF273416,Consumer Discretionar
293,2026-02-04 23:00:00.001,2026-02-04,6142B6,2078-02-06,37997.0,BBGF405062,Utilities
294,2026-02-04 23:00:00.001,2026-02-04,7219H9,2050-11-06,32434.0,BBGF938656,Materials
295,2026-02-04 23:00:00.001,2026-02-04,8273M4,2033-09-01,20024.0,BBGF663586,Information Technolog
296,2026-02-04 23:00:00.001,2026-02-04,9562M2,2062-08-03,30160.1,BBGF601708,Health Car
297,2026-02-04 23:00:00.001,2026-02-04,1234P9,2078-04-06,48804.8,BBGF966651,Consumer Staple
298,2026-02-04 23:00:00.001,2026-02-04,7408B9,2051-05-05,21693.0,BBGF161629,Telecommunication Service
299,2026-02-04 23:00:00.001,2026-02-04,HTQX7,2039-11-03,28365.9,BBGF428184,Energy
300,2026-02-03 23:00:00.001,2026-02-03,EVQX6,2074-01-01,37728.0,BBGF575853,Industrial
301,2026-02-03 23:00:00.001,2026-02-03,BZQX7,2079-06-04,47180.0,BBGF151934,Telecommunication Service
302,2026-02-03 23:00:00.001,2026-02-03,AXQX7,2060-10-06,46771.0,BBGF820255,Financial
303,2026-02-03 23:00:00.001,2026-02-03,AXBF6,2045-10-01,37997.0,BBGF525523,Financial
304,2026-02-03 23:00:00.001,2026-02-03,CQHN6,2039-11-03,21303.800000000003,BBGF940530,Health Car
305,2026-02-03 23:00:00.001,2026-02-03,CQHN6,2027-02-06,25316.800000000003,BBGF554137,Information Technolog
306,2026-02-03 23:00:00.001,2026-02-03,CQTY7,2027-05-05,26441.9,BBGF105486,Consumer Discretionar
307,2026-02-03 23:00:00.001,2026-02-03,ZYMP7,2064-08-04,47268.0,BBGF239407,Information Technolog
308,2026-02-03 23:00:00.001,2026-02-03,ZYJC7,2058-11-07,31727.9,BBGF973332,Consumer Discretionar
309,2026-02-03 23:00:00.001,2026-02-03,JRHN7,2068-06-02,43265.9,BBGF750308,Information Technolog
310,2026-02-03 23:00:00.001,2026-02-03,JRQX7,2034-05-04,40006.0,BBGF727083,Telecommunication Service
311,2026-02-03 23:00:00.001,2026-02-03,JRLK7,2071-11-05,30489.0,BBGF320184,Industrial
312,2026-02-03 23:00:00.001,2026-02-03,4829A3,2062-08-03,34253.0,BBGF766490,Industrial
313,2026-02-03 23:00:00.001,2026-02-03,5827X9,2075-03-04,40014.0,BBGF449652,Materials
314,2026-02-03 23:00:00.001,2026-02-03,2547H3,2056-10-03,47536.0,BBGF861315,Utilities
315,2026-02-03 23:00:00.001,2026-02-03,6915H2,2053-10-02,45640.0,BBGF742612,Industrial
316,2026-02-03 23:00:00.001,2026-02-03,2156V6,2050-06-01,33175.9,BBGF422710,Industrial
317,2026-02-03 23:00:00.001,2026-02-03,3684K1,2047-07-02,44899.1,BBGF297775,Consumer Staple
318,2026-02-03 23:00:00.001,2026-02-03,3156F5,2050-02-03,22690.1,BBGF389336,Consumer Staple
319,2026-02-03 23:00:00.001,2026-02-03,KLJC7,2066-04-02,37557.1,BBGF887494,Materials
320,2026-02-03 23:00:00.001,2026-02-03,6395R4,2078-04-06,24219.0,BBGF708364,Utilities
321,2026-02-03 23:00:00.001,2026-02-03,4782T5,2055-07-03,30466.9,BBGF189780,Health Car
322,2026-02-03 23:00:00.001,2026-02-03,4518K7,2049-09-03,28808.9,BBGF252617,Consumer Staple
323,2026-02-03 23:00:00.001,2026-02-03,0014T4,2049-09-03,25458.0,BBGF645977,Health Car
324,2026-02-03 23:00:00.001,2026-02-03,1421H4,2043-06-05,36068.8,BBGF897606,Energy
325,2026-02-03 23:00:00.001,2026-02-03,2095N8,2048-10-02,43763.0,BBGF450605,Consumer Staple
326,2026-02-03 23:00:00.001,2026-02-03,3302L7,2048-11-07,28544.0,BBGF989465,Telecommunication Service
327,2026-02-03 23:00:00.001,2026-02-03,3708Q2,2063-01-01,33741.8,BBGF633636,Utilities
328,2026-02-03 23:00:00.001,2026-02-03,4302Z0,2075-07-05,48424.9,BBGF138102,Materials
329,2026-02-03 23:00:00.001,2026-02-03,4342D5,2059-04-01,44468.1,BBGF174460,Energy
330,2026-02-03 23:00:00.001,2026-02-03,4401H0,2065-04-05,42479.9,BBGF464778,Utilities
331,2026-02-03 23:00:00.001,2026-02-03,5935H1,2039-03-07,28735.1,BBGF189930,Telecommunication Service
332,2026-02-03 23:00:00.001,2026-02-03,6122S9,2056-05-07,19810.9,BBGF631089,Utilities
333,2026-02-03 23:00:00.001,2026-02-03,6163L2,2039-11-03,47595.0,BBGF727438,Telecommunication Service
334,2026-02-03 23:00:00.001,2026-02-03,6395S6,2045-07-03,33595.9,BBGF827627,Telecommunication Service
335,2026-02-03 23:00:00.001,2026-02-03,6544H9,2052-02-03,38810.0,BBGF279208,Health Car
336,2026-02-03 23:00:00.001,2026-02-03,7360T3,2037-08-04,33993.9,BBGF254697,Information Technolog
337,2026-02-03 23:00:00.001,2026-02-03,8443M2,2043-01-04,33133.9,BBGF313945,Energy
338,2026-02-03 23:00:00.001,2026-02-03,8852Q4,2051-09-05,25454.9,BBGF331915,Utilities
339,2026-02-03 23:00:00.001,2026-02-03,8913W3,2033-09-01,40787.0,BBGF827952,Consumer Discretionar
340,2026-02-03 23:00:00.001,2026-02-03,9213I6,2044-08-01,20975.0,BBGF308124,Energy
341,2026-02-03 23:00:00.001,2026-02-03,9849S7,2056-10-03,30844.0,BBGF537477,Information Technolog
342,2026-02-03 23:00:00.001,2026-02-03,9915D5,2075-10-04,33587.9,BBGF625830,Energy
343,2026-02-03 23:00:00.001,2026-02-03,0490Q8,2068-07-02,35280.0,BBGF383821,Industrial
344,2026-02-03 23:00:00.001,2026-02-03,1940Y8,2066-04-05,33430.0,BBGF277804,Consumer Discretionar
345,2026-02-03 23:00:00.001,2026-02-03,0385N4,2074-09-05,42590.0,BBGF805703,Information Technolog
346,2026-02-03 23:00:00.001,2026-02-03,4841E8,2059-01-05,26550.1,BBGF139081,Health Car
347,2026-02-03 23:00:00.001,2026-02-03,8868W8,2060-05-06,29453.0,BBGF818216,Utilities
348,2026-02-03 23:00:00.001,2026-02-03,8591U3,2047-07-02,46079.0,BBGF455249,Financial
349,2026-02-03 23:00:00.001,2026-02-03,4895I5,2061-09-05,45184.1,BBGF319930,Information Technolog
350,2026-02-03 23:00:00.001,2026-02-03,0825I9,2035-10-02,36263.0,BBGF905497,Materials
351,2026-02-03 23:00:00.001,2026-02-03,6550F6,2068-03-04,32714.0,BBGF617313,Utilities
352,2026-02-03 23:00:00.001,2026-02-03,7054W3,2037-08-04,24314.0,BBGF314532,Information Technolog
353,2026-02-03 23:00:00.001,2026-02-03,3025L2,2063-07-07,26164.0,BBGF712380,Industrial
354,2026-02-03 23:00:00.001,2026-02-03,7561O6,2053-10-02,49326.0,BBGF619332,Financial
355,2026-02-03 23:00:00.001,2026-02-03,4147M2,2077-06-04,21928.0,BBGF416837,Industrial
356,2026-02-03 23:00:00.001,2026-02-03,7978F7,2048-10-02,25911.9,BBGF389106,Financial
357,2026-02-03 23:00:00.001,2026-02-03,5794P9,2034-07-03,32600.0,BBGF128295,Materials
358,2026-02-03 23:00:00.001,2026-02-03,8819G0,2040-03-01,32257.0,BBGF113807,Utilities
359,2026-02-03 23:00:00.001,2026-02-03,8870N0,2030-06-05,29846.1,BBGF535564,Health Car
360,2026-02-03 23:00:00.001,2026-02-03,2739F8,2067-03-04,21718.0,BBGF257504,Industrial
361,2026-02-03 23:00:00.001,2026-02-03,1597D1,2048-11-07,22027.1,BBGF338067,Industrial
362,2026-02-03 23:00:00.001,2026-02-03,9675E9,2041-02-02,40517.0,BBGF585008,Telecommunication Service
363,2026-02-03 23:00:00.001,2026-02-03,6702H6,2065-06-03,27108.0,BBGF792440,Financial
364,2026-02-03 23:00:00.001,2026-02-03,2745T7,2075-08-01,38539.0,BBGF494540,Consumer Staple
365,2026-02-03 23:00:00.001,2026-02-03,8357D7,2028-01-04,34493.0,BBGF977699,Utilities
366,2026-02-03 23:00:00.001,2026-02-03,7391X4,2050-04-03,40032.9,BBGF617923,Financial
367,2026-02-03 23:00:00.001,2026-02-03,9871M8,2038-10-03,45812.0,BBGF266981,Telecommunication Service
368,2026-02-03 23:00:00.001,2026-02-03,8673X7,2079-02-05,32871.0,BBGF844699,Energy
369,2026-02-03 23:00:00.001,2026-02-03,3082F1,2059-11-05,46524.0,BBGF119870,Financial
370,2026-02-03 23:00:00.001,2026-02-03,9632R6,2035-10-02,19659.0,BBGF303196,Health Car
371,2026-02-03 23:00:00.001,2026-02-03,4923F8,2027-05-05,36520.0,BBGF348683,Utilities
372,2026-02-03 23:00:00.001,2026-02-03,3812D1,2037-08-03,42321.9,BBGF334677,Telecommunication Service
373,2026-02-03 23:00:00.001,2026-02-03,5931Z8,2066-05-05,29951.0,BBGF126790,Energy
374,2026-02-03 23:00:00.001,2026-02-03,9065F2,2045-02-05,22104.1,BBGF743162,Consumer Discretionar
375,2026-02-03 23:00:00.001,2026-02-03,8045R1,2067-01-07,26926.0,BBGF911721,Telecommunication Service
376,2026-02-03 23:00:00.001,2026-02-03,5341K9,2028-01-04,38348.9,BBGF548345,Consumer Discretionar
377,2026-02-03 23:00:00.001,2026-02-03,FPBF6,2067-07-04,25191.0,BBGF849074,Utilities
378,2026-02-03 23:00:00.001,2026-02-03,GUSE7,2058-07-01,48192.9,BBGF587462,Industrial
379,2026-02-03 23:00:00.001,2026-02-03,7154C8,2038-10-03,21284.0,BBGF639773,Telecommunication Service
380,2026-02-03 23:00:00.001,2026-02-03,7314Z1,2045-02-05,28612.1,BBGF930914,Materials
381,2026-02-03 23:00:00.001,2026-02-03,1568P5,2066-05-05,21260.9,BBGF186188,Consumer Discretionar
382,2026-02-03 23:00:00.001,2026-02-03,4096V8,2061-09-03,30463.0,BBGF629036,Health Car
383,2026-02-03 23:00:00.001,2026-02-03,DWHN7,2039-03-07,39086.0,BBGF842129,Materials
384,2026-02-03 23:00:00.001,2026-02-03,DWSE7,2058-07-04,39097.0,BBGF764795,Information Technolog
385,2026-02-03 23:00:00.001,2026-02-03,DWLK7,2053-10-02,38517.9,BBGF890141,Information Technolog
386,2026-02-03 23:00:00.001,2026-02-03,DWDR6,2049-09-06,47414.0,BBGF748249,Energy
387,2026-02-03 23:00:00.001,2026-02-03,5678V3,2048-07-02,34130.9,BBGF130355,Industrial
388,2026-02-03 23:00:00.001,2026-02-03,2469B2,2061-02-01,46499.0,BBGF811131,Utilities
389,2026-02-03 23:00:00.001,2026-02-03,8983D4,2038-03-01,23600.0,BBGF551015,Telecommunication Service
390,2026-02-03 23:00:00.001,2026-02-03,2805Z5,2048-10-02,47922.9,BBGF506332,Consumer Staple
391,2026-02-03 23:00:00.001,2026-02-03,3926T2,2029-01-05,28975.0,BBGF256542,Health Car
392,2026-02-03 23:00:00.001,2026-02-03,1047P3,2040-02-02,27672.9,BBGF273416,Consumer Discretionar
393,2026-02-03 23:00:00.001,2026-02-03,6142B6,2078-02-06,37896.0,BBGF405062,Utilities
394,2026-02-03 23:00:00.001,2026-02-03,7219H9,2050-11-06,32333.0,BBGF938656,Materials
395,2026-02-03 23:00:00.001,2026-02-03,8273M4,2033-09-01,19904.0,BBGF663586,Information Technolog
396,2026-02-03 23:00:00.001,2026-02-03,9562M2,2062-08-03,30265.1,BBGF601708,Health Car
397,2026-02-03 23:00:00.001,2026-02-03,1234P9,2078-04-06,48684.8,BBGF966651,Consumer Staple
398,2026-02-03 23:00:00.001,2026-02-03,7408B9,2051-05-05,21592.9,BBGF161629,Telecommunication Service
399,2026-02-03 23:00:00.001,2026-02-03,HTQX7,2039-11-03,28264.9,BBGF428184,Energy
400,2026-02-02 23:00:00.001,2026-02-02,EVQX6,2074-01-01,37618.0,BBGF575853,Industrial
401,2026-02-02 23:00:00.001,2026-02-02,BZQX7,2079-06-04,47280.1,BBGF151934,Telecommunication Service
402,2026-02-02 23:00:00.001,2026-02-02,AXQX7,2060-10-06,46661.0,BBGF820255,Financial
403,2026-02-02 23:00:00.001,2026-02-02,AXBF6,2045-10-01,37877.0,BBGF525523,Financial
404,2026-02-02 23:00:00.001,2026-02-02,CQHN6,2039-11-03,21203.700000000004,BBGF940530,Health Car
405,2026-02-02 23:00:00.001,2026-02-02,CQHN6,2027-02-06,25215.800000000003,BBGF554137,Information Technolog
406,2026-02-02 23:00:00.001,2026-02-02,CQTY7,2027-05-05,26340.9,BBGF105486,Consumer Discretionar
407,2026-02-02 23:00:00.001,2026-02-02,ZYMP7,2064-08-04,47148.0,BBGF239407,Information Technolog
408,2026-02-02 23:00:00.001,2026-02-02,ZYJC7,2058-11-07,31607.9,BBGF973332,Consumer Discretionar
409,2026-02-02 23:00:00.001,2026-02-02,JRHN7,2068-06-02,43145.9,BBGF750308,Information Technolog
410,2026-02-02 23:00:00.001,2026-02-02,JRQX7,2034-05-04,39896.0,BBGF727083,Telecommunication Service
411,2026-02-02 23:00:00.001,2026-02-02,JRLK7,2071-11-05,30599.0,BBGF320184,Industrial
412,2026-02-02 23:00:00.001,2026-02-02,4829A3,2062-08-03,34353.1,BBGF766490,Industrial
413,2026-02-02 23:00:00.001,2026-02-02,5827X9,2075-03-04,39909.0,BBGF449652,Materials
414,2026-02-02 23:00:00.001,2026-02-02,2547H3,2056-10-03,47431.0,BBGF861315,Utilities
415,2026-02-02 23:00:00.001,2026-02-02,6915H2,2053-10-02,45745.0,BBGF742612,Industrial
416,2026-02-02 23:00:00.001,2026-02-02,2156V6,2050-06-01,33276.9,BBGF422710,Industrial
417,2026-02-02 23:00:00.001,2026-02-02,3684K1,2047-07-02,44779.1,BBGF297775,Consumer Staple
418,2026-02-02 23:00:00.001,2026-02-02,3156F5,2050-02-03,22810.1,BBGF389336,Consumer Staple
419,2026-02-02 23:00:00.001,2026-02-02,KLJC7,2066-04-02,37677.1,BBGF887494,Materials
420,2026-02-02 23:00:00.001,2026-02-02,6395R4,2078-04-06,24329.0,BBGF708364,Utilities
421,2026-02-02 23:00:00.001,2026-02-02,4782T5,2055-07-03,30366.800000000003,BBGF189780,Health Car
422,2026-02-02 23:00:00.001,2026-02-02,4518K7,2049-09-03,28703.9,BBGF252617,Consumer Staple
423,2026-02-02 23:00:00.001,2026-02-02,0014T4,2049-09-03,25353.0,BBGF645977,Health Car
424,2026-02-02 23:00:00.001,2026-02-02,1421H4,2043-06-05,35958.8,BBGF897606,Energy
425,2026-02-02 23:00:00.001,2026-02-02,2095N8,2048-10-02,43883.0,BBGF450605,Consumer Staple
426,2026-02-02 23:00:00.001,2026-02-02,3302L7,2048-11-07,28424.0,BBGF989465,Telecommunication Service
427,2026-02-02 23:00:00.001,2026-02-02,3708Q2,2063-01-01,33841.9,BBGF633636,Utilities
428,2026-02-02 23:00:00.001,2026-02-02,4302Z0,2075-07-05,48525.0,BBGF138102,Materials
429,2026-02-02 23:00:00.001,2026-02-02,4342D5,2059-04-01,44363.1,BBGF174460,Energy
430,2026-02-02 23:00:00.001,2026-02-02,4401H0,2065-04-05,42584.9,BBGF464778,Utilities
431,2026-02-02 23:00:00.001,2026-02-02,5935H1,2039-03-07,28835.199999999997,BBGF189930,Telecommunication Service
432,2026-02-02 23:00:00.001,2026-02-02,6122S9,2056-05-07,19690.9,BBGF631089,Utilities
433,2026-02-02 23:00:00.001,2026-02-02,6163L2,2039-11-03,47494.0,BBGF727438,Telecommunication Service
434,2026-02-02 23:00:00.001,2026-02-02,6395S6,2045-07-03,33700.9,BBGF827627,Telecommunication Service
435,2026-02-02 23:00:00.001,2026-02-02,6544H9,2052-02-03,38705.0,BBGF279208,Health Car
436,2026-02-02 23:00:00.001,2026-02-02,7360T3,2037-08-04,34113.9,BBGF254697,Information Technolog
437,2026-02-02 23:00:00.001,2026-02-02,8443M2,2043-01-04,33234.9,BBGF313945,Energy
438,2026-02-02 23:00:00.001,2026-02-02,8852Q4,2051-09-05,25564.9,BBGF331915,Utilities
439,2026-02-02 23:00:00.001,2026-02-02,8913W3,2033-09-01,40667.0,BBGF827952,Consumer Discretionar
440,2026-02-02 23:00:00.001,2026-02-02,9213I6,2044-08-01,20855.0,BBGF308124,Energy
441,2026-02-02 23:00:00.001,2026-02-02,9849S7,2056-10-03,30734.0,BBGF537477,Information Technolog
442,2026-02-02 23:00:00.001,2026-02-02,9915D5,2075-10-04,33482.9,BBGF625830,Energy
443,2026-02-02 23:00:00.001,2026-02-02,0490Q8,2068-07-02,35380.1,BBGF383821,Industrial
444,2026-02-02 23:00:00.001,2026-02-02,1940Y8,2066-04-05,33320.0,BBGF277804,Consumer Discretionar
445,2026-02-02 23:00:00.001,2026-02-02,0385N4,2074-09-05,42480.0,BBGF805703,Information Technolog
446,2026-02-02 23:00:00.001,2026-02-02,4841E8,2059-01-05,26449.1,BBGF139081,Health Car
447,2026-02-02 23:00:00.001,2026-02-02,8868W8,2060-05-06,29563.0,BBGF818216,Utilities
448,2026-02-02 23:00:00.001,2026-02-02,8591U3,2047-07-02,46189.0,BBGF455249,Financial
449,2026-02-02 23:00:00.001,2026-02-02,4895I5,2061-09-05,45064.1,BBGF319930,Information Technolog
450,2026-02-02 23:00:00.001,2026-02-02,0825I9,2035-10-02,36153.0,BBGF905497,Materials
451,2026-02-02 23:00:00.001,2026-02-02,6550F6,2068-03-04,32604.0,BBGF617313,Utilities
452,2026-02-02 23:00:00.001,2026-02-02,7054W3,2037-08-04,24213.0,BBGF314532,Information Technolog
453,2026-02-02 23:00:00.001,2026-02-02,3025L2,2063-07-07,26284.0,BBGF712380,Industrial
454,2026-02-02 23:00:00.001,2026-02-02,7561O6,2053-10-02,49427.0,BBGF619332,Financial
455,2026-02-02 23:00:00.001,2026-02-02,4147M2,2077-06-04,21823.0,BBGF416837,Industrial
456,2026-02-02 23:00:00.001,2026-02-02,7978F7,2048-10-02,25806.9,BBGF389106,Financial
457,2026-02-02 23:00:00.001,2026-02-02,5794P9,2034-07-03,32499.9,BBGF128295,Materials
458,2026-02-02 23:00:00.001,2026-02-02,8819G0,2040-03-01,32137.0,BBGF113807,Utilities
459,2026-02-02 23:00:00.001,2026-02-02,8870N0,2030-06-05,29736.1,BBGF535564,Health Car
460,2026-02-02 23:00:00.001,2026-02-02,2739F8,2067-03-04,21617.9,BBGF257504,Industrial
461,2026-02-02 23:00:00.001,2026-02-02,1597D1,2048-11-07,22137.1,BBGF338067,Industrial
462,2026-02-02 23:00:00.001,2026-02-02,9675E9,2041-02-02,40412.0,BBGF585008,Telecommunication Service
463,2026-02-02 23:00:00.001,2026-02-02,6702H6,2065-06-03,27213.0,BBGF792440,Financial
464,2026-02-02 23:00:00.001,2026-02-02,2745T7,2075-08-01,38639.1,BBGF494540,Consumer Staple
465,2026-02-02 23:00:00.001,2026-02-02,8357D7,2028-01-04,34373.0,BBGF977699,Utilities
466,2026-02-02 23:00:00.001,2026-02-02,7391X4,2050-04-03,39912.9,BBGF617923,Financial
467,2026-02-02 23:00:00.001,2026-02-02,9871M8,2038-10-03,45707.0,BBGF266981,Telecommunication Service
468,2026-02-02 23:00:00.001,2026-02-02,8673X7,2079-02-05,32761.0,BBGF844699,Energy
469,2026-02-02 23:00:00.001,2026-02-02,3082F1,2059-11-05,46644.0,BBGF119870,Financial
470,2026-02-02 23:00:00.001,2026-02-02,9632R6,2035-10-02,19554.0,BBGF303196,Health Car
471,2026-02-02 23:00:00.001,2026-02-02,4923F8,2027-05-05,36415.0,BBGF348683,Utilities
472,2026-02-02 23:00:00.001,2026-02-02,3812D1,2037-08-03,42221.8,BBGF334677,Telecommunication Service
473,2026-02-02 23:00:00.001,2026-02-02,5931Z8,2066-05-05,30051.1,BBGF126790,Energy
474,2026-02-02 23:00:00.001,2026-02-02,9065F2,2045-02-05,21994.1,BBGF743162,Consumer Discretionar
475,2026-02-02 23:00:00.001,2026-02-02,8045R1,2067-01-07,26806.0,BBGF911721,Telecommunication Service
476,2026-02-02 23:00:00.001,2026-02-02,5341K9,2028-01-04,38238.9,BBGF548345,Consumer Discretionar
477,2026-02-02 23:00:00.001,2026-02-02,FPBF6,2067-07-04,25292.0,BBGF849074,Utilities
478,2026-02-02 23:00:00.001,2026-02-02,GUSE7,2058-07-01,48082.9,BBGF587462,Industrial
479,2026-02-02 23:00:00.001,2026-02-02,7154C8,2038-10-03,21183.9,BBGF639773,Telecommunication Service
480,2026-02-02 23:00:00.001,2026-02-02,7314Z1,2045-02-05,28712.199999999997,BBGF930914,Materials
481,2026-02-02 23:00:00.001,2026-02-02,1568P5,2066-05-05,21361.9,BBGF186188,Consumer Discretionar
482,2026-02-02 23:00:00.001,2026-02-02,4096V8,2061-09-03,30362.9,BBGF629036,Health Car
483,2026-02-02 23:00:00.001,2026-02-02,DWHN7,2039-03-07,39191.0,BBGF842129,Materials
484,2026-02-02 23:00:00.001,2026-02-02,DWSE7,2058-07-04,38996.9,BBGF764795,Information Technolog
485,2026-02-02 23:00:00.001,2026-02-02,DWLK7,2053-10-02,38407.9,BBGF890141,Information Technolog
486,2026-02-02 23:00:00.001,2026-02-02,DWDR6,2049-09-06,47304.0,BBGF748249,Energy
487,2026-02-02 23:00:00.001,2026-02-02,5678V3,2048-07-02,34020.9,BBGF130355,Industrial
488,2026-02-02 23:00:00.001,2026-02-02,2469B2,2061-02-01,46389.0,BBGF811131,Utilities
489,2026-02-02 23:00:00.001,2026-02-02,8983D4,2038-03-01,23710.0,BBGF551015,Telecommunication Service
490,2026-02-02 23:00:00.001,2026-02-02,2805Z5,2048-10-02,48042.9,BBGF506332,Consumer Staple
491,2026-02-02 23:00:00.001,2026-02-02,3926T2,2029-01-05,28874.0,BBGF256542,Health Car
